"retweeter","retweeted"
2202210446,813286
53503202,369505837
1575545688,813286
496660063,813286
287339314,1437267764
41475878,813286
259283033,35051304
2202210446,813286
86548490,1437267764
2218124785,813286
47139412,813286
858742442,813286
248865689,813286
2241817815,75052666
65560146,813286
224404117,813286
392431788,813286
2218531554,21406834
1735969045,21312077
164370226,813286
25525345,30313925
2319899570,1055907624
998740747,813286
51898778,813286
311089243,813286
403684823,30313925
368057936,813286
155389312,813286
162412249,62510409
122400074,339705296
189253190,787373558
1855582706,153486399
1407147020,588579325
562060738,1154588840
26760308,19806962
99628980,813286
211225407,1437267764
1071082634,813286
2234701754,14135426
898603386,1437267764
873450806,62510409
29960786,14450765
468771406,813286
16075617,537788619
39852792,813286
39852792,813286
39852792,813286
2322974838,14450765
56825288,813286
40173650,342773144
465754553,813286
18145147,1437267764
628066356,813286
305600754,776251496
468771406,813286
2218531554,459269265
21660781,62510409
2334297439,813286
465754553,813286
1258411286,813286
15988753,1437267764
1735969045,21406834
297861571,30313925
519076313,439608838
40029472,1437267764
51140816,813286
17839099,813286
372165736,31458684
39011974,813286
1529391584,813286
72569536,30313925
173646595,30313925
1515374226,813286
173646595,369505837
319460050,62510409
424713756,813286
962716220,813286
1368509454,369505837
519974177,19806962
53637632,339852137
132976012,1437267764
212321775,813286
549667413,813286
30549626,813286
14728844,30313925
1682243366,813286
33000207,174870821
41410374,1437267764
41852736,813286
1544787823,31458684
374321329,369505837
572840249,62510409
324812112,588579325
1045619076,30313925
379764647,813286
611992644,30313925
248297946,813286
904025292,15174710
36317343,1437267764
17412700,21406834
425247077,813286
151531611,26760308
14036242,14868145
244675676,813286
1472395142,1591199270
326290739,813286
5412832,813286
45204555,813286
253445808,30313925
1849450682,312134473
524625306,30313925
98553505,813286
576072112,30313925
148890752,369505837
52437303,813286
45443807,19806962
98553505,813286
326290739,813286
560077566,813286
58284492,813286
24028930,813286
1961274240,35051304
98553505,813286
98553505,813286
319388699,75052666
33892368,813286
298295691,19806962
1093290402,1437267764
11866582,1979039203
350010158,813286
169980652,325265073
385174881,1979039203
10778572,1979039203
180186638,19806962
1735969045,1055907624
172662602,1437267764
956035134,122400074
15440889,1979039203
16063396,30313925
68267014,813286
352680711,813286
148890752,369505837
55355307,1613223313
1411719656,813286
130761142,813286
1470253831,813286
103691043,1979039203
402523227,813286
35664158,1979039203
246094874,47412499
382074737,1979039203
2147488171,813286
528877193,813286
1735851390,30313925
60607296,813286
212321775,813286
403580500,813286
268683775,813286
35781309,1979039203
14235399,1979039203
1957499384,35051304
212321775,369505837
1598580324,813286
18149132,349782269
1667909474,1055907624
91929025,813286
263831087,1979039203
116504222,787373558
71322863,30313925
442061349,30313925
235762297,1979039203
38795757,1979039203
2269827426,813286
2147488171,813286
28632950,813286
148890752,369505837
1009240082,78138151
212321775,75052666
458457218,813286
2269827426,813286
319388699,75052666
178143583,1979039203
72940275,1979039203
308455979,813286
164873549,1437267764
16474992,787373558
2180384294,813286
34019261,813286
60607296,813286
212491140,813286
212321775,30313925
572840249,14135426
2326479242,813286
316604208,369505837
267049496,813286
2316357308,813286
1038728899,787373558
83753950,813286
80156512,813286
15732452,15675138
34019261,813286
1358697584,1979039203
270066597,1979039203
251203293,1979039203
1932969630,326892463
1563594224,813286
71161387,813286
2272531993,47412499
1563594224,813286
500501880,813286
1948457323,813286
1090009730,47412499
98553505,813286
344569717,813286
956035134,49835691
171256570,813286
245688940,1437267764
111618249,1979039203
1422468799,30313925
1125432103,31458684
241776425,1055907624
199911107,813286
469022809,49835691
539110482,1979039203
20625290,75052666
16975933,813286
25374174,1604366701
25374174,1604366701
956035134,49835691
1958021353,813286
212491140,813286
792440750,891744636
469022809,521495353
169980652,325265073
1009240082,813286
1472395142,30313925
128150123,1437267764
41660717,813286
1948457323,369505837
1961514691,813286
956035134,19806962
946184611,813286
844238785,813286
212321775,30313925
327177299,813286
16790655,1979039203
164888538,813286
51156811,813286
169980652,325265073
164888538,813286
325096098,47412499
395666972,813286
1348169528,1979039203
169980652,325265073
1473891686,71069505
33446339,1979039203
574068511,1979039203
169980652,325265073
964812697,127724253
1667527086,813286
410011967,813286
19495122,1437267764
209138191,30313925
956035134,49835691
469022809,19806962
468634647,813286
15049577,369505837
169980652,325265073
549833544,813286
1928710842,813286
14240875,132713072
28098604,1979039203
460609794,813286
125167406,813286
549833544,813286
64570449,813286
2331881650,813286
327070497,813286
1047330996,813286
549833544,813286
338197605,813286
595515713,30313925
54014410,19806962
1009240082,30313925
1320974768,29442313
1155539840,813286
169980652,325265073
14066139,813286
1104498614,29442313
212321775,29442313
1191492498,49835691
188635376,813286
549833544,813286
2239748341,813286
169980652,325265073
1009240082,30313925
14066139,813286
704006666,813286
455066593,813286
1457317555,30313925
245688432,813286
169980652,325265073
1559339005,30313925
40100711,813286
1317085796,1979039203
245688432,813286
49217025,1437267764
946184611,813286
89403953,813286
2881401,813286
273450727,1979039203
18281320,1979039203
188635376,813286
809806802,813286
568722422,813286
1132831700,813286
265186548,813286
818231594,813286
169980652,325265073
394030233,813286
1325580566,48123578
1214410454,1604366701
177338829,74860108
75800983,813286
2215153303,30313925
1009240082,30313925
2238069020,813286
2149527784,1437267764
419951447,1979039203
169980652,325265073
338197605,813286
2214707815,30313925
372966464,1437267764
849490153,369505837
1694188309,813286
956035134,19806962
1009240082,813286
1009240082,30313925
487915990,1437267764
95261365,369505837
232925685,813286
336184654,30313925
404466562,29442313
1499216222,813286
469022809,28396514
214493028,813286
632815257,30313925
457105797,813286
214493028,813286
232925685,813286
956035134,1924219183
2261634517,813286
1499216222,813286
214493028,813286
470431531,1437267764
242422684,813286
220808349,813286
898479896,813286
40522909,813286
214493028,813286
290964685,49835691
1855582706,1437267764
522560740,74860108
65009304,813286
1009240082,369505837
242422684,813286
525673834,1861751828
65009304,30313925
321289199,813286
1735969045,1206227149
21648921,62510409
123726474,813286
352079473,1437267764
1499963508,813286
39106563,813286
1069514214,813286
496880724,813286
472139150,813286
466815341,813286
39852792,459269265
188240446,30313925
2274823363,30313925
39852792,459269265
229291124,23600262
342773144,633899914
232925685,369505837
542208320,813286
1518076123,1055907624
1550436818,1437267764
194009124,813286
1158145650,813286
1339965176,813286
956035134,1634077976
1032837116,813286
730048855,30313925
275212985,813286
2333838393,813286
1499216222,30313925
1933192507,1061385474
24023548,813286
118504732,813286
15176142,813286
1312029847,813286
1499216222,163570705
1464945781,467810972
333864137,30313925
1921765280,813286
22393755,813286
262959692,248735463
262959692,14135426
35976790,787373558
2322974838,487246582
18232936,30313925
24023548,813286
956035134,467810972
622090601,369505837
872576382,29442313
255732190,813286
871108680,813286
149543566,1055907624
576271642,813286
1339922203,16000856
2272531993,1061385474
807733441,813286
989509663,1055907624
261791125,813286
204116796,813286
35019906,570987823
568527245,813286
22699560,1437267764
807733441,813286
34563835,813286
2166800178,813286
473386760,30313925
147657826,2339428202
2201158656,813286
1630467625,813286
807733441,30313925
205518564,28602948
198125295,1979039203
147657826,30313925
807733441,369505837
20747812,1979039203
25557178,21406834
460609794,813286
96933619,813286
348600725,813286
378428325,813286
1897778252,813286
229228872,813286
337508018,813286
469022809,19806962
101824877,151106990
80729495,14695985
80729495,14695985
529909089,30313925
1027101984,1979039203
15245392,813286
378428325,813286
1401161,813286
2278344019,35051304
244619485,1979039203
20350364,1979039203
1631096413,813286
313604135,143187279
1951866979,1979039203
18232936,30313925
1125896630,30313925
113359414,1979039203
355097344,153486399
47597355,117124310
1173538664,813286
116658272,813286
589817960,813286
122409026,813286
1371316352,1979039203
2221054896,31458684
1620255360,813286
1155539840,813286
1474373359,813286
39106563,813286
838707284,467810972
1016289434,813286
2295203678,907073647
1325184366,351931680
965003180,813286
1247517092,28599820
1315146572,813286
32992110,813286
461817305,813286
723218887,813286
284813143,1437267764
461817305,813286
956035134,492607071
18914244,30313925
492601717,1979039203
298823955,813286
716877714,19543987
143468531,14135426
76692832,813286
142466245,813286
465993365,1979039203
349063185,813286
15151115,813286
81964831,813286
860097638,813286
341836311,30313925
634107439,813286
332863836,492607071
183970415,813286
110011550,813286
1576577605,30313925
275356553,30313925
896078485,813286
269630091,1979039203
15151115,813286
2335787610,813286
1543139832,1979039203
74891062,813286
950931978,813286
381666934,408969092
1009759856,1954315994
625304537,813286
570544771,813286
24397274,1979039203
572254352,35051304
956035134,76938443
572254352,35051304
1913904008,813286
16196071,813286
1913904008,813286
33176992,813286
2338818458,813286
1125896630,30313925
294938265,30313925
1913904008,813286
544378767,1979039203
125866049,30313925
2338818458,813286
393202334,813286
174844475,1437267764
2338818458,813286
860885808,1206227149
2338818458,813286
239025975,153486399
2338818458,813286
2338818458,813286
2338818458,813286
1608735235,813286
504993395,813286
469022809,1525746518
895051,813286
299141863,813286
278664867,813286
17753512,813286
1206513350,15764644
956035134,23825053
17753512,813286
1405337395,1099199839
17753512,813286
1349587064,787373558
1965439590,813286
36158031,41405412
634107439,813286
40520297,813286
1252644810,813286
299141863,75052666
299141863,813286
36748078,1979039203
1902033234,813286
38192988,813286
118132779,813286
1979039203,1861751828
2320136100,813286
299141863,75052666
17141349,369505837
229012418,813286
299141863,75052666
1881128166,1861751828
299141863,813286
57419716,318518392
634107439,813286
2174429704,813286
523583250,1979039203
281781709,813286
858745886,30313925
479601919,787373558
408216020,813286
634107439,813286
30117864,1467801566
127724253,76938443
422332268,31458684
79247347,1437267764
1289275963,369505837
36748078,45505560
1965439590,813286
174844475,1437267764
316597492,242892689
1378104044,30313925
166039298,30313925
456210086,813286
1288916888,1437267764
188748627,313550838
1361291077,813286
18060559,787373558
2250806658,813286
2250806658,813286
299144128,813286
1205062844,369505837
1954315994,1096204057
570651182,813286
49800332,1861751828
22657318,1096204057
1965439590,813286
1902033234,813286
49021031,153486399
998310636,1704928634
529733928,1861751828
24477121,339705296
49800332,1979039203
2208726072,813286
2314583196,1043079344
306106615,813286
255709186,813286
2167674121,35051304
581001305,153486399
255709186,813286
121216105,153486399
2340929563,30313925
255709186,813286
32697125,813286
49800332,1979039203
349063185,30313925
255709186,813286
1249755464,19806962
400590963,813286
306106615,813286
405051521,813286
132578933,19806962
405615212,813286
274248852,813286
326567488,1437267764
255709186,813286
26950790,813286
175574632,1437267764
16042210,62510409
255709186,813286
274248852,813286
455471059,813286
17994376,1096204057
619488277,62510409
52358246,153486399
306106615,813286
604883440,813286
334116056,813286
547296131,813286
1278123914,2168920022
2251002678,813286
1307486371,28103693
750623802,35051304
